Minute,TVC,Label,MQ135,MQ136,MQ137,MQ138,MQ2,MQ3,MQ4,MQ5,MQ6,MQ8,MQ9
1292,5.231669361,4,11.94,7.49,17.14,11.17,6.94,17.3,5.13,16.86,15.02,41.58,11.12
1293,5.231669361,4,11.94,7.49,17.14,11.22,6.92,17.22,5.13,16.78,15.02,41.05,11.08
1294,5.231669361,4,11.89,7.49,17.07,11.22,6.92,17.22,5.13,17.22,15.02,40.8,11.71
1295,5.231669361,4,11.62,7.46,17.21,11.17,6.92,17.22,5.13,15.56,15.02,40.29,11.62
1296,5.231669361,4,11.99,7.46,17.14,11.17,6.89,17.22,5.11,15.37,15.02,41.84,11.17
1297,5.231669361,4,12.04,7.46,17.14,11.17,6.94,17.22,5.11,15.31,15.02,40.8,10.33
1298,5.231669361,4,12.13,7.49,17.14,11.22,6.94,17.3,5.15,15.37,15.09,41.32,11.26
1299,5.231669361,4,12.04,7.49,17.14,11.22,6.92,17.22,5.13,15.18,15.02,41.05,11.39
1300,5.231669361,4,11.57,7.49,17.21,11.26,6.92,17.3,5.15,15.31,15.09,41.58,10.87
1301,5.231669361,4,11.89,7.49,17.21,11.22,6.92,17.3,5.15,15.31,15.09,41.32,11.21
1302,5.231669361,4,11.39,7.49,17.29,11.22,6.94,17.3,5.15,15.44,15.09,42.38,11.21
1303,5.231669361,4,11.21,7.49,17.29,11.26,6.94,17.3,5.13,15.44,15.09,40.29,10.82
1304,5.231669361,4,11,7.49,17.29,11.22,6.94,17.3,5.13,15.44,15.09,41.32,10.95
1305,5.231669361,4,10.91,7.49,17.29,11.26,6.92,17.3,5.13,15.44,15.09,39.79,10.95
1306,5.231669361,4,10.78,7.46,17.29,11.26,6.92,17.3,5.13,15.5,15.09,41.05,11.39
1307,5.231669361,4,10.78,7.46,17.29,11.22,6.92,17.3,5.13,15.5,15.09,41.05,11.21
1308,5.231669361,4,12.08,7.49,17.21,11.26,6.92,17.3,5.13,15.56,15.09,40.8,11.17
1309,5.231669361,4,12.32,7.49,17.21,11.26,6.92,17.3,5.13,15.5,15.09,41.05,11.04
1310,5.231669361,4,12.23,7.46,17.21,11.22,6.92,17.3,5.13,15.5,15.09,39.3,10.78
1311,5.231669361,4,12.32,7.49,17.29,11.3,6.94,17.3,5.13,15.56,15.09,38.59,10.95
1312,5.231669361,4,12.32,7.52,17.29,11.3,6.97,17.37,5.15,15.56,15.15,40.54,11.48
1313,5.231669361,4,12.37,7.52,17.29,11.35,6.97,17.37,5.17,15.56,15.15,40.29,11.43
1314,5.231669361,4,12.57,7.52,17.36,11.3,6.94,17.3,5.15,15.56,15.15,40.29,10.45
1315,5.231669361,4,12.47,7.52,17.29,11.3,6.94,17.3,5.15,15.56,15.09,40.29,10.57
1316,5.231669361,4,12.28,7.55,17.29,11.35,6.97,17.37,5.15,15.56,15.09,39.79,11.34
1317,5.231669361,4,12.32,7.55,17.43,11.35,6.97,17.37,5.15,15.56,15.15,39.06,10.99
1318,5.231669361,4,12.57,7.58,17.36,11.39,7,17.37,5.19,15.44,15.15,41.05,10.7
1319,5.231669361,4,12.32,7.55,17.36,11.39,7,17.37,5.17,15.63,15.15,40.8,10.7
1320,5.231669361,4,12.57,7.49,17.29,11.39,6.92,17.3,5.13,15.44,15.09,40.29,11.43
1321,5.239673137,4,12.47,7.49,17.29,11.3,6.92,17.22,5.13,15.44,15.09,40.8,10.95
1322,5.239673137,4,12.37,7.52,17.36,11.35,6.94,17.3,5.15,15.56,15.15,41.32,11.08
1323,5.239673137,4,12.32,7.52,17.36,11.39,6.94,17.37,5.17,15.56,15.15,41.84,11.04
1324,5.239673137,4,12.32,7.52,17.36,11.35,6.94,17.3,5.15,15.5,15.15,42.11,11.17
1325,5.239673137,4,12.32,7.52,17.36,11.35,6.94,17.3,5.15,15.56,15.15,41.84,11.39
1326,5.239673137,4,12.04,7.28,17.14,11.08,6.72,16.93,4.98,15.76,14.96,39.06,11.3
1327,5.239673137,4,11.94,7.22,17.07,11,6.67,16.86,4.94,15.89,14.83,40.54,11.26
1328,5.239673137,4,11.66,6.97,16.72,10.7,6.43,16.44,4.78,15.12,14.63,38.59,11.08
1329,5.239673137,4,11.8,7.08,17,10.82,6.56,16.65,4.86,15.18,14.7,38.36,11.08
1330,5.239673137,4,11.94,6.88,16.79,10.61,6.48,16.51,4.8,15.25,14.63,38.59,10.91
1331,5.239673137,4,12.04,7.11,17,10.87,6.56,16.72,4.86,15.31,14.7,39.55,11.04
1332,5.239673137,4,11.71,7.02,16.86,10.78,6.48,16.58,4.8,15.18,14.63,39.06,11.39
1333,5.239673137,4,11.71,6.83,16.65,10.61,6.3,16.31,4.66,15,14.44,38.12,11.08
1334,5.239673137,4,11.71,7.02,17,10.78,6.51,16.58,4.82,15.25,14.7,39.06,11.48
1335,5.239673137,4,11.39,6.97,16.93,10.74,6.45,16.51,4.78,15.37,14.63,40.54,10.65
1336,5.239673137,4,11.26,7.08,17.07,10.87,6.53,16.72,4.86,15.31,14.76,39.79,10.95
1337,5.239673137,4,10.95,7.16,17.14,10.91,6.59,16.79,4.88,15.37,14.76,39.3,10.78
1338,5.239673137,4,10.74,7.08,17.14,10.87,6.56,16.72,4.86,15.37,14.7,40.29,11.52
1339,5.239673137,4,11.99,7.11,17.14,10.91,6.59,16.72,4.88,15.44,14.7,39.55,11.04
1340,5.239673137,4,11.53,7.25,17.21,11.08,6.72,17.01,4.96,15.44,14.83,40.04,11.48
1341,5.239673137,4,11.62,7.05,17.07,10.87,6.53,16.65,4.84,15.31,14.63,39.3,10.74
1342,5.239673137,4,11.66,7.22,17.21,11.04,6.67,16.93,4.94,15.44,14.76,39.55,11.12
1343,5.239673137,4,11.57,7.22,17.21,11.04,6.67,16.93,4.94,15.44,14.83,40.8,11.04
1344,5.239673137,4,11.57,7.22,17.21,11.04,6.7,16.93,4.94,15.63,14.83,39.79,10.61
1345,5.239673137,4,11.48,7.19,17.21,11.04,6.67,16.93,4.94,15.44,14.76,39.79,10.91
1346,5.239673137,4,11.53,7.19,17.21,11.04,6.67,16.86,4.92,15.37,14.89,39.79,11.12
1347,5.239673137,4,11.48,7.25,17.36,11.13,6.72,17.01,4.96,15.63,14.89,39.79,10.87
1348,5.239673137,4,11.71,7.31,17.29,11.17,6.78,17.08,4.98,15.5,14.89,40.54,10.78
1349,5.239673137,4,11.8,7.4,17.36,11.3,6.86,17.22,5.06,15.5,14.96,40.54,11.04
1350,5.239673137,4,11.85,7.43,17.43,11.44,6.89,17.22,5.09,15.69,15.02,40.8,11.08
1351,5.239673137,4,11.44,7.14,17.21,10.95,6.59,16.72,4.86,15.5,14.76,39.55,10.65
1352,5.239673137,4,11.71,7.46,17.51,11.35,6.92,17.3,5.09,15.56,15.09,42.66,11.43
1353,5.239673137,4,11.66,7.46,17.51,11.35,6.89,17.3,5.09,15.69,15.02,41.32,11.17
1354,5.239673137,4,11.62,7.43,17.58,11.3,6.89,17.22,5.06,15.83,15.02,41.05,10.99
1355,5.239673137,4,11.85,7.46,17.51,11.3,6.92,17.3,5.09,15.69,15.02,40.54,11.12
1356,5.239673137,4,11.62,7.46,17.51,11.3,6.89,17.3,5.09,15.76,15.02,40.8,10.78
1357,5.239673137,4,11.53,7.46,17.51,11.3,6.89,17.22,5.09,15.76,15.02,40.04,11.04
1358,5.239673137,4,11.57,7.46,17.51,11.3,6.89,17.3,5.09,15.76,15.02,41.05,10.95
1359,5.239673137,4,11.57,7.46,17.51,11.44,6.92,17.3,5.09,15.76,15.02,40.8,11.12
1360,5.239673137,4,11.57,7.46,17.51,11.35,6.92,17.3,5.09,15.76,15.09,40.8,10.87
1361,5.239673137,4,11.8,7.49,17.51,11.35,6.92,17.3,5.09,15.76,15.02,40.29,11.71
1362,5.239673137,4,11.39,7.46,17.51,11.35,6.92,17.3,5.09,15.76,15.09,44.07,10.99
1363,5.239673137,4,11.39,7.49,17.58,11.39,6.92,17.3,5.11,15.83,15.09,41.05,10.74
1364,5.239673137,4,11.39,7.49,17.58,11.39,6.94,17.3,5.11,15.83,15.09,40.8,11.08
1365,5.239673137,4,11.39,7.49,17.58,11.39,6.92,17.3,5.09,15.76,15.09,42.94,10.99
1366,5.239673137,4,11.53,7.49,17.58,11.39,6.94,17.3,5.09,15.76,15.09,41.32,11.04
1367,5.239673137,4,11.71,7.49,17.58,11.39,6.92,17.3,5.11,15.83,15.09,41.84,11.21
1368,5.239673137,4,11.71,7.49,17.58,11.39,6.94,17.15,5.09,15.83,15.09,42.38,11.17
1369,5.239673137,4,11.53,7.49,17.66,11.44,6.94,17.22,5.11,15.83,15.09,41.84,11.04
1370,5.239673137,4,11.57,7.49,17.58,11.44,6.94,17.15,5.11,15.69,15.09,41.05,10.87
1371,5.239673137,4,11.71,7.52,17.58,11.53,6.94,17.22,5.11,15.76,15.02,41.05,11.85
1372,5.239673137,4,11.71,7.52,17.58,11.44,6.94,17.15,5.11,15.83,15.02,39.3,11.04
1373,5.239673137,4,11.71,7.49,17.58,11.44,6.92,17.22,5.09,15.89,15.02,41.05,10.91
1374,5.239673137,4,11.3,7.22,17.36,11.13,6.67,16.72,4.9,15.63,14.83,44.07,10.65
1375,5.239673137,4,11.8,7.52,17.66,11.49,6.94,17.22,5.11,15.96,15.09,41.05,11.12
1376,5.239673137,4,11.35,7.43,17.51,11.35,6.86,17.08,5.04,15.83,14.96,39.79,11.66
1377,5.239673137,4,11.53,7.43,17.58,11.39,6.86,17.08,5.04,15.83,15.09,40.54,10.99
1378,5.239673137,4,11.57,7.49,17.66,11.49,6.94,17.15,5.09,15.96,15.09,41.58,10.87
1379,5.239673137,4,11.57,7.49,17.66,11.49,6.92,17.15,5.06,15.96,15.02,41.05,11.21
1380,5.239673137,4,11.39,7.49,17.66,11.49,6.92,17.15,5.11,16.02,15.09,41.58,10.53
1381,5.257494181,4,11.35,7.49,17.66,11.44,6.92,17.15,5.11,15.96,15.09,42.38,10.87
1382,5.257494181,4,11.39,7.49,17.66,11.44,6.94,17.15,5.09,15.96,15.09,39.3,11.04
1383,5.257494181,4,11.44,7.52,17.66,11.49,6.94,17.22,5.09,16.09,15.09,41.58,10.87
1384,5.257494181,4,11.44,7.55,17.66,11.49,6.97,17.22,5.11,15.83,15.09,41.05,10.95
1385,5.257494181,4,11.48,7.55,17.66,11.49,6.94,17.22,5.11,16.02,15.09,41.32,10.91
1386,5.257494181,4,11.57,7.52,17.66,11.49,6.97,17.22,5.09,15.89,15.02,40.54,10.95
1387,5.257494181,4,11.48,7.52,17.66,11.44,6.94,17.15,5.06,16.02,15.02,41.58,11.08
1388,5.257494181,4,11.44,7.49,17.66,11.44,6.92,17.15,5.06,16.23,15.09,41.58,11.12
1389,5.257494181,4,11.35,7.52,17.66,11.44,6.94,17.15,5.09,16.02,15.02,40.8,10.99
1390,5.257494181,4,11.39,7.52,17.66,11.44,6.94,17.15,5.09,15.96,15.02,40.54,10.99
1391,5.257494181,4,11.44,7.55,17.73,11.49,6.94,17.15,5.11,16.09,15.02,40.8,10.91
1392,5.257494181,4,11.39,7.52,17.66,11.44,6.94,17.15,5.06,16.02,15.02,40.8,11.17
1393,5.257494181,4,11.39,7.52,17.66,11.49,6.94,17.15,5.06,16.02,15.09,40.04,10.87
1394,5.257494181,4,11.39,7.55,17.66,11.49,6.97,17.15,5.09,16.23,15.02,41.05,10.95
1395,5.257494181,4,11.48,7.55,17.81,11.53,6.97,17.22,5.09,16.09,15.09,40.8,11.21
1396,5.257494181,4,11.39,7.55,17.66,11.49,6.97,17.22,5.11,16.09,15.02,41.58,11.08
1397,5.257494181,4,11.39,7.52,17.66,11.44,6.94,17.15,5.06,16.02,15.02,40.54,11.04
1398,5.257494181,4,11.39,7.52,17.73,11.49,6.94,17.15,5.09,16.09,15.02,42.11,11.08
1399,5.257494181,4,11.39,7.55,17.73,11.49,6.94,17.15,5.09,16.09,15.09,42.66,11.17
1400,5.257494181,4,11.44,7.55,17.73,11.49,6.94,17.15,5.06,16.3,15.02,40.54,10.91
1401,5.257494181,4,11.39,7.55,17.66,11.49,6.94,17.15,5.09,16.02,15.02,40.29,11.57
1402,5.257494181,4,11.39,7.55,17.73,11.49,6.94,17.15,5.06,16.23,15.02,42.11,11.04
1403,5.257494181,4,11.39,7.52,17.66,11.49,6.94,17.15,5.06,16.02,15.02,39.3,11.04
1404,5.257494181,4,11.39,7.55,17.73,11.53,6.94,17.15,5.09,16.02,15.02,41.58,10.91
1405,5.257494181,4,11.39,7.55,17.81,11.49,6.94,17.15,5.06,15.96,15.02,40.8,11.34
1406,5.257494181,4,11.39,7.52,17.73,11.49,6.94,17.15,5.04,16.09,15.02,44.66,11.04
1407,5.257494181,4,11.39,7.55,17.73,11.53,6.94,17.15,5.06,15.96,15.09,42.38,11.04
1408,5.257494181,4,11.39,7.55,17.73,11.53,6.94,17.15,5.06,16.02,15.09,41.58,10.95
1409,5.257494181,4,11.39,7.55,17.88,11.49,6.94,17.15,5.06,15.96,15.02,40.29,11.62
1410,5.257494181,4,11.44,7.58,17.73,11.53,6.94,17.15,5.06,15.96,15.02,42.38,11.85
1411,5.257494181,4,11.44,7.58,17.73,11.53,6.97,17.22,5.09,16.02,15.15,40.8,10.82
1412,5.257494181,4,11.44,7.58,17.73,11.58,6.97,17.22,5.09,15.96,15.09,40.8,11.71
1413,5.257494181,4,11.44,7.58,17.73,11.53,6.97,17.15,5.09,16.02,15.09,40.54,10.99
1414,5.257494181,4,11.44,7.58,17.73,11.58,6.97,17.22,5.09,16.02,15.09,41.05,10.91
1415,5.257494181,4,11.48,7.58,17.73,11.62,6.97,17.22,5.09,15.96,15.15,40.29,11.17
1416,5.257494181,4,11.48,7.61,17.73,11.62,7,17.22,5.11,16.02,15.15,41.05,11.62
1417,5.257494181,4,11.48,7.61,17.81,11.62,7,17.22,5.09,16.09,15.15,42.11,10.99
1418,5.257494181,4,11.44,7.58,17.81,11.58,6.97,17.15,5.06,15.96,15.09,41.05,11.04
1419,5.257494181,4,11.44,7.58,17.81,11.58,7,16.72,5.09,16.5,15.09,41.84,10.99
1420,5.257494181,4,11.48,7.58,17.81,11.58,6.97,17.22,5.09,16.09,15.15,42.94,11.08
1421,5.257494181,4,11.44,7.58,17.81,11.53,6.97,17.15,5.09,16.09,15.15,41.32,10.87
1422,5.257494181,4,11.48,7.61,17.81,11.58,7,17.22,5.09,16.09,15.15,41.05,11.04
1423,5.257494181,4,11.44,7.58,17.81,11.58,6.97,17.15,5.06,16.09,15.09,40.8,11.21
1424,5.257494181,4,11.44,7.61,17.88,11.58,6.97,17.22,5.06,16.16,15.15,40.8,11.17
1425,5.257494181,4,11.44,7.58,17.81,11.58,7,17.22,5.06,16.09,15.09,41.32,10.95
1426,5.257494181,4,11.44,7.58,17.81,11.58,6.97,17.15,5.06,15.89,15.15,41.05,11.04
1427,5.257494181,4,11.48,7.61,17.88,11.62,7.03,17.22,5.11,16.16,15.15,41.58,11.48
1428,5.257494181,4,11.48,7.58,17.81,11.62,7,17.22,5.09,16.16,15.15,42.11,11.39
1429,5.257494181,4,11.44,7.52,17.81,11.58,6.94,17.15,5.04,16.09,15.09,41.32,10.99
1430,5.257494181,4,11.44,7.55,17.81,11.58,6.97,17.15,5.04,16.16,15.15,42.66,11.12
1431,5.257494181,4,11.44,7.55,17.81,11.58,6.97,17.15,5.04,16.16,15.09,40.8,11.08
1432,5.257494181,4,11.44,7.52,17.81,11.58,6.94,17.15,5.04,16.16,15.09,41.84,10.95
1433,5.257494181,4,11.48,7.55,17.81,11.62,6.97,17.22,5.06,16.09,15.09,41.58,11.08
1434,5.257494181,4,11.48,7.58,17.81,11.62,7,17.22,5.06,16.16,15.09,40.29,11.43
1435,5.257494181,4,11.44,7.55,17.88,11.62,6.97,17.22,5.06,16.23,15.15,42.38,10.82
1436,5.257494181,4,11.48,7.58,17.81,11.67,7,17.22,5.09,16.23,15.15,41.58,11.43
1437,5.257494181,4,11.48,7.58,17.88,11.62,7,17.22,5.06,16.16,15.15,40.8,10.91
1438,5.257494181,4,11.21,7.37,17.58,11.39,6.81,16.93,4.94,16.23,14.96,41.05,10.37
1439,5.257494181,4,11.44,7.55,17.81,11.62,6.97,17.22,5.06,16.23,15.15,41.32,10.53
1440,5.257494181,4,11.39,7.55,17.81,11.62,6.97,17.15,5.04,16.16,15.09,40.29,11.12
1441,5.298932061,4,11.44,7.55,17.88,11.62,7,17.22,5.06,16.16,15.15,40.8,10.82
1442,5.298932061,4,11.48,7.58,17.88,11.67,7,17.22,5.09,16.23,15.09,41.58,11.21
1443,5.298932061,4,11.04,7.19,17.43,11.22,6.61,16.58,4.8,15.83,14.76,40.8,10.99
1444,5.298932061,4,11,7.16,17.43,11.13,6.61,16.58,4.78,15.76,14.76,39.55,10.7
1445,5.298932061,4,11.04,7.22,17.51,11.17,6.64,16.65,4.82,15.96,14.76,39.55,10.49
1446,5.298932061,4,11.48,7.55,17.88,11.62,7,17.22,5.04,16.23,15.09,40.54,10.95
1447,5.298932061,4,11.48,7.58,17.88,11.67,7,17.22,5.09,16.16,15.15,40.8,10.91
1448,5.298932061,4,11.44,7.55,17.88,11.62,6.97,17.15,5.04,16.3,15.09,40.04,11.08
1449,5.298932061,4,11.44,7.55,17.88,11.62,6.97,17.15,5.06,16.3,15.09,40.29,10.65
1450,5.298932061,4,11.44,7.58,17.88,11.62,7,17.15,5.04,16.23,15.09,39.55,11.04
1451,5.298932061,4,11.44,7.55,17.88,11.62,7,17.15,5.04,16.43,15.09,42.38,10.91
1452,5.298932061,4,11.44,7.58,17.88,11.72,7,17.15,5.04,16.64,15.09,42.38,11.3
1453,5.298932061,4,11.35,7.49,17.88,11.58,6.92,17.01,4.98,16.5,15.02,40.54,10.7
1454,5.298932061,4,11.44,7.55,17.81,11.67,7,17.15,5.04,16.23,15.09,42.11,10.74
1455,5.298932061,4,11.44,7.58,17.88,11.62,7.03,17.22,5.06,16.3,15.09,41.05,11.08
1456,5.298932061,4,11.39,7.58,17.88,11.67,7,17.15,5.04,16.5,15.09,40.8,10.78
1457,5.298932061,4,11.35,7.55,17.96,11.62,6.97,17.15,5.02,16.5,15.09,40.54,10.87
1458,5.298932061,4,11.3,7.52,17.88,11.62,6.94,17.08,5,16.23,15.02,41.05,10.91
1459,5.298932061,4,11.39,7.58,17.96,11.67,7,17.22,5.04,16.3,15.09,42.66,11.12
1460,5.298932061,4,11.35,7.55,17.88,11.62,6.97,17.15,5.02,16.23,15.09,40.8,11.52
1461,5.298932061,4,11.39,7.58,17.96,11.67,7,17.15,5.04,16.43,15.09,41.05,10.7
1462,5.298932061,4,11.35,7.58,17.88,11.67,7,17.15,5.04,16.23,15.09,40.8,11.21
1463,5.298932061,4,11.35,7.55,17.88,11.62,7,17.15,5.04,16.23,15.09,40.54,11.12
1464,5.298932061,4,11.35,7.55,17.96,11.72,6.97,17.15,5.04,16.64,15.09,40.8,11.43
1465,5.298932061,4,11.35,7.58,18.04,11.67,7.03,17.15,5.06,16.36,15.15,40.8,11.08
1466,5.298932061,4,11.35,7.61,17.96,11.67,7.03,17.22,5.04,16.16,15.15,41.58,10.91
1467,5.298932061,4,11.39,7.58,17.96,11.72,7,17.22,5.04,16.3,15.15,41.84,10.65
1468,5.298932061,4,11.39,7.61,17.88,11.72,7.03,17.22,5.06,16.3,15.15,41.84,11.21
1469,5.298932061,4,11.39,7.61,17.96,11.76,7,17.15,5.04,16.3,15.09,40.29,11.08
1470,5.298932061,4,11.35,7.58,17.96,11.72,7,17.15,5.02,16.3,15.09,39.79,10.95
1471,5.298932061,4,11.35,7.58,17.96,11.72,7,17.15,5.02,16.36,15.09,41.58,11.08
1472,5.298932061,4,11.44,7.61,18.04,11.76,7,17.15,5.04,16.23,15.09,41.58,11.12
1473,5.298932061,4,11.44,7.58,17.96,11.72,7,17.15,5.04,16.36,15.09,39.55,10.99
1474,5.298932061,4,11.39,7.58,17.96,11.72,7,17.15,5.02,16.5,15.09,40.8,11.04
1475,5.298932061,4,11.39,7.61,18.11,11.72,7,17.15,5.02,16.36,15.09,42.38,11.04
1476,5.298932061,4,11.39,7.58,17.96,11.72,7.03,17.15,5.04,16.36,15.09,41.58,10.99
1477,5.298932061,4,11.35,7.58,17.88,11.67,7,17.15,5,16.43,15.09,41.05,11.39
1478,5.298932061,4,11.35,7.61,17.96,11.76,7.03,17.15,5.02,16.36,15.09,40.8,10.95
1479,5.298932061,4,11.39,7.64,17.96,11.76,7.06,17.22,5.04,16.36,15.09,40.8,11.08
1480,5.298932061,4,11.39,7.61,17.96,11.72,7,17.15,5.02,16.3,15.09,41.84,10.95
1481,5.298932061,4,11.35,7.61,17.96,11.81,7.03,17.15,5.02,16.43,15.09,40.54,11.62
1482,5.298932061,4,11.39,7.64,18.04,11.81,7.06,17.22,5.06,16.71,15.09,41.05,10.99
1483,5.298932061,4,11.44,7.64,18.04,11.86,7.06,17.22,5.04,16.86,15.09,40.29,10.91
1484,5.298932061,4,11.44,7.64,18.04,11.95,7.06,17.22,5.04,16.43,15.15,43.78,10.95
1485,5.298932061,4,11.39,7.61,17.96,11.81,7,17.15,5.02,16.36,15.09,41.58,10.91
1486,5.298932061,4,11.39,7.61,17.96,11.81,7.03,17.15,5.02,16.36,15.09,40.8,11.08
1487,5.298932061,4,11.44,7.61,17.96,11.81,7.03,17.15,5.04,16.43,15.09,40.8,11.04
1488,5.298932061,4,11.39,7.61,17.96,11.81,7,17.15,5.02,16.93,15.15,43.78,11.04
1489,5.298932061,4,11.35,7.61,17.96,11.81,7,17.08,5,16.5,15.09,41.58,10.95
1490,5.298932061,4,11.39,7.64,17.96,11.86,7.03,17.15,5.02,16.57,15.09,39.79,11.12
1491,5.298932061,4,11.39,7.61,17.96,11.81,7,17.08,5.02,16.57,15.09,40.04,10.74
1492,5.298932061,4,11.39,7.61,17.96,11.86,7.09,17.15,5.04,16.43,15.09,40.04,11.04
1493,5.298932061,4,11.44,7.64,18.04,11.86,7.06,17.15,5.04,16.23,15.09,44.37,10.91
1494,5.298932061,4,11.35,7.61,18.04,11.81,7,17.01,5,16.43,15.09,39.3,10.99
1495,5.298932061,4,11.39,7.64,17.96,11.86,7.03,17.08,5.02,16.43,15.02,40.29,11.12
1496,5.298932061,4,11.39,7.64,18.04,11.9,7.06,17.15,5.02,16.43,15.09,41.05,10.57
1497,5.298932061,4,11.39,7.64,18.04,11.9,7.06,17.15,5.02,16.78,15.09,40.54,10.49
1498,5.298932061,4,11.39,7.64,17.96,11.86,7.03,17.15,5.02,16.57,15.09,40.29,10.74
1499,5.298932061,4,11.39,7.61,17.96,11.86,7.03,17.08,5.02,16.5,15.09,40.04,10.87
1500,5.298932061,4,11.44,7.64,17.96,11.9,7.06,17.15,5.04,16.5,15.09,40.54,10.87
1501,5.412588875,4,11.44,7.67,18.04,11.9,7.06,17.15,5.04,16.5,15.15,38.83,10.95
1502,5.412588875,4,11.44,7.64,18.04,11.9,7.06,17.15,5.02,16.5,15.15,40.54,10.95
1503,5.412588875,4,11.35,7.61,17.96,11.81,6.97,17.08,4.98,16.64,15.09,41.05,11.04
1504,5.412588875,4,11.39,7.64,18.04,11.9,7.03,17.15,5.02,16.5,15.09,41.05,11.26
1505,5.412588875,4,11.44,7.58,17.96,11.81,6.94,16.86,4.96,16.43,15.02,40.54,10.65
1506,5.412588875,4,11.44,7.64,18.04,11.86,7.06,17.08,5.02,16.64,15.15,43.22,10.91
1507,5.412588875,4,11.39,7.64,18.04,11.86,7.03,17.08,5,16.5,15.15,40.8,10.91
1508,5.412588875,4,11.39,7.64,18.04,11.9,7.03,17.15,5.02,16.57,15.09,41.05,10.95
1509,5.412588875,4,11.39,7.61,18.04,11.9,7.03,17.08,5,16.57,15.15,41.32,10.7
1510,5.412588875,4,11.35,7.64,18.04,11.9,7.03,17.15,5,16.43,15.22,41.32,11.17
1511,5.412588875,4,11.3,7.58,17.96,11.86,7.03,17.01,4.98,17.22,15.09,40.8,10.78
1512,5.412588875,4,11.3,7.61,18.04,11.86,7,17.08,4.98,17,15.09,39.06,10.95
1513,5.412588875,4,11.39,7.64,18.04,11.9,7.03,17.08,5,17.14,15.09,41.84,11.75
1514,5.412588875,4,11.35,7.64,18.04,11.9,7.03,17.08,5,17.07,15.09,40.04,11.17
1515,5.412588875,4,11.35,7.64,18.04,11.9,7.06,17.15,5.02,16.57,15.09,40.04,11.75
1516,5.412588875,4,11,7.46,17.81,11.67,6.86,16.79,4.88,16.36,14.96,39.3,10.74
1517,5.412588875,4,11.04,7.46,18.04,11.67,6.86,16.79,4.88,16.43,14.96,40.29,10.91
1518,5.412588875,4,11.3,7.58,17.96,11.81,6.97,17.01,4.96,16.57,15.02,41.05,11.52
1519,5.412588875,4,11.26,7.58,17.96,11.81,6.94,17.01,4.94,16.57,15.02,41.32,11.34
1520,5.412588875,4,11.3,7.58,18.04,11.86,6.97,17.01,4.96,16.86,15.09,40.54,11.17
1521,5.412588875,4,11.3,7.58,18.04,11.86,6.97,17.01,4.96,16.5,15.09,40.8,10.87
1522,5.412588875,4,11.3,7.61,18.04,11.86,6.97,17.01,4.96,16.57,15.09,44.37,10.87
1523,5.412588875,4,11.35,7.64,17.96,11.86,7,17.01,4.98,16.5,15.02,38.12,11.52
1524,5.412588875,4,11.35,7.64,17.96,11.9,7,17.01,4.98,16.64,15.02,39.06,10.82
1525,5.412588875,4,11.39,7.67,18.11,11.9,7.06,17.08,5.02,16.64,15.09,41.05,10.74
1526,5.412588875,4,11.39,7.67,18.04,11.9,7.06,17.08,5,16.64,15.02,44.37,10.91
1527,5.412588875,4,11.39,7.7,18.11,11.95,7.06,17.15,5.02,16.71,15.09,41.32,10.99
1528,5.412588875,4,11.44,7.7,18.11,11.95,7.06,17.15,5.02,16.71,15.15,41.84,10.95
1529,5.412588875,4,11.44,7.7,18.19,11.95,7.06,17.08,5.02,17.22,15.09,41.05,10.95
1530,5.412588875,4,11.39,7.67,18.11,11.95,7.03,17.08,5,17,15.09,40.8,11.04
1531,5.412588875,4,11.39,7.67,17.96,11.9,7.03,17.01,4.98,16.93,15.02,40.8,10.87
1532,5.412588875,4,11.39,7.64,18.04,11.9,7.03,17.01,4.98,16.64,15.09,38.83,10.78
1533,5.412588875,4,11.44,7.67,18.11,11.95,7.06,17.08,5,16.71,15.15,41.84,10.95
1534,5.412588875,4,11.44,7.7,18.11,12,7.06,17.15,5,16.78,15.15,41.05,10.91
1535,5.412588875,4,11.39,7.64,18.11,11.9,7,17.08,4.98,16.71,15.15,40.8,11.04
1536,5.412588875,4,11.39,7.64,18.11,11.9,7,17.08,4.98,16.78,15.15,40.54,10.7
1537,5.412588875,4,11.39,7.67,18.11,11.95,7.03,17.08,4.98,16.78,15.15,40.8,10.78
1538,5.412588875,4,11.44,7.7,18.19,12,7.06,17.15,5,16.64,15.15,40.54,10.87
1539,5.412588875,4,11.39,7.67,18.11,11.95,7.03,17.08,5,16.78,15.15,41.05,11.04
1540,5.412588875,4,11.44,7.73,18.19,12,7.06,17.15,5.02,16.86,15.15,40.8,11.66
1541,5.412588875,4,11.48,7.73,18.19,12,7.09,17.15,5.02,16.86,15.22,39.3,11.57
1542,5.412588875,4,11.44,7.76,18.19,12,7.09,17.15,5.02,16.86,15.22,41.58,11.21
1543,5.412588875,4,11.44,7.7,18.19,12,7.06,17.08,5,16.78,15.15,41.05,11.3
1544,5.412588875,4,11.44,7.76,18.19,12,7.09,17.15,5.02,16.86,15.22,41.58,11.04
1545,5.412588875,4,11.44,7.73,18.19,12.05,7.09,17.15,5,16.86,15.15,42.94,11.12
1546,5.412588875,4,11.39,7.73,18.19,11.95,7.09,17.08,5.02,16.86,15.15,40.04,10.78
1547,5.412588875,4,11.39,7.73,18.19,12,7.06,17.15,5,16.86,15.15,39.06,10.78
